Sample,Date,Time,Date Time,C_ppm,Flush,Notes,Day
P5A,7/28/22,11:45 AM,7/28/22 11:45,1905,28,,
P5B,7/28/22,11:45 AM,7/28/22 11:45,1785,28,,
P5C,7/28/22,11:45 AM,7/28/22 11:45,1831,28,,
P5D,7/28/22,11:45 AM,7/28/22 11:45,1923,28,,
V1A,7/28/22,12:30 PM,7/28/22 12:30,1875,28,,
V1B,7/28/22,12:30 PM,7/28/22 12:30,1715,28,,
V1C,7/28/22,12:30 PM,7/28/22 12:30,1785,28,,
V1D,7/28/22,12:30 PM,7/28/22 12:30,1920,28,,
V2A,7/28/22,12:30 PM,7/28/22 12:30,5716,28,,
V2B,7/28/22,12:30 PM,7/28/22 12:30,5942,28,,
V2C,7/28/22,12:30 PM,7/28/22 12:30,5820,28,,
V2D,7/28/22,12:30 PM,7/28/22 12:30,7031,28,,
V3A,7/28/22,12:30 PM,7/28/22 12:30,2705,28,,
V3B,7/28/22,12:30 PM,7/28/22 12:30,2834,28,,
V3C,7/28/22,12:30 PM,7/28/22 12:30,3050,28,,
V4A,7/28/22,12:30 PM,7/28/22 12:30,4996,28,,
V4B,7/28/22,12:30 PM,7/28/22 12:30,6573,28,,
V4C,7/28/22,12:30 PM,7/28/22 12:30,6042,28,,
V4D,7/28/22,12:30 PM,7/28/22 12:30,5287,28,,
V5A,7/28/22,12:30 PM,7/28/22 12:30,1767,28,,
V5B,7/28/22,12:30 PM,7/28/22 12:30,1764,28,,
V5C,7/28/22,12:30 PM,7/28/22 12:30,1767,28,,
V5D,7/28/22,12:30 PM,7/28/22 12:30,1863,28,,
CO2 FREE,7/28/22,12:30 PM,7/28/22 12:30,69,28,,
2008,7/28/22,12:30 PM,7/28/22 12:30,1894,28,,
2%,7/28/22,12:30 PM,7/28/22 12:30,15932,28,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
